CMDLINE python test_lib_memoryleak.py
MEM 42.449219 1611151893.7659
MEM 42.449219 1611151894.7712
MEM 42.449219 1611151895.7780
MEM 42.449219 1611151896.7837
MEM 42.449219 1611151897.7929
MEM 42.449219 1611151898.7988
MEM 42.449219 1611151899.8036
MEM 42.449219 1611151900.8145
MEM 42.449219 1611151901.8213
MEM 42.449219 1611151902.8327
MEM 42.449219 1611151903.8379
MEM 42.449219 1611151904.8444
MEM 42.449219 1611151905.8546
MEM 42.449219 1611151906.8607
MEM 42.449219 1611151907.8662
MEM 42.449219 1611151908.8724
MEM 42.449219 1611151909.8809
MEM 42.449219 1611151910.8870
MEM 42.449219 1611151911.8940
MEM 42.449219 1611151912.9039
MEM 42.449219 1611151913.9107
MEM 42.449219 1611151914.9203
MEM 42.449219 1611151915.9270
MEM 42.449219 1611151916.9379
MEM 42.449219 1611151917.9441
MEM 42.449219 1611151918.9544
MEM 42.449219 1611151919.9609
MEM 42.449219 1611151920.9685
MEM 42.449219 1611151921.9771
MEM 42.449219 1611151922.9863
MEM 42.449219 1611151923.9947
MEM 42.449219 1611151924.9999
MEM 42.449219 1611151926.0089
MEM 42.449219 1611151927.0156
MEM 42.449219 1611151928.0220
MEM 42.449219 1611151929.0297
MEM 42.449219 1611151930.0351
MEM 42.449219 1611151931.0443
MEM 42.449219 1611151932.0517
MEM 42.449219 1611151933.0607
MEM 42.449219 1611151934.0707
MEM 42.449219 1611151935.0772
MEM 42.449219 1611151936.0872
MEM 42.449219 1611151937.0969
MEM 42.449219 1611151938.1028
MEM 42.449219 1611151939.1113
MEM 42.449219 1611151940.1213
MEM 42.449219 1611151941.1286
MEM 42.449219 1611151942.1339
MEM 42.449219 1611151943.1395
MEM 42.449219 1611151944.1497
MEM 42.449219 1611151945.1567
MEM 42.449219 1611151946.1675
MEM 42.449219 1611151947.1776
MEM 42.449219 1611151948.1869
MEM 42.449219 1611151949.1945
MEM 42.449219 1611151950.2000
MEM 42.449219 1611151951.2099
MEM 42.449219 1611151952.2156
MEM 42.449219 1611151953.2252
MEM 42.449219 1611151954.2351
MEM 42.449219 1611151955.2445
MEM 42.449219 1611151956.2556
MEM 42.449219 1611151957.2636
MEM 42.449219 1611151958.2716
MEM 42.449219 1611151959.2785
MEM 42.449219 1611151960.2886
MEM 42.449219 1611151961.2963
MEM 42.449219 1611151962.3029
MEM 42.449219 1611151963.3109
MEM 42.449219 1611151964.3205
MEM 42.449219 1611151965.3290
MEM 42.449219 1611151966.3388
MEM 42.449219 1611151967.3505
MEM 42.449219 1611151968.3603
MEM 42.449219 1611151969.3692
MEM 42.449219 1611151970.3788
MEM 42.449219 1611151971.3872
MEM 42.449219 1611151972.3949
MEM 42.449219 1611151973.4046
MEM 42.449219 1611151974.4121
MEM 42.449219 1611151975.4185
MEM 42.449219 1611151976.4279
MEM 42.449219 1611151977.4355
MEM 42.449219 1611151978.4457
MEM 42.449219 1611151979.4554
MEM 42.449219 1611151980.4615
MEM 42.449219 1611151981.4732
MEM 42.449219 1611151982.4783
MEM 42.449219 1611151983.4879
MEM 42.449219 1611151984.4948
MEM 42.449219 1611151985.5026
MEM 42.449219 1611151986.5126
MEM 42.449219 1611151987.5187
MEM 42.449219 1611151988.5284
MEM 42.449219 1611151989.5358
MEM 42.449219 1611151990.5453
MEM 42.449219 1611151991.5529
MEM 42.449219 1611151992.5628
MEM 42.449219 1611151993.5689
MEM 42.449219 1611151994.5778
MEM 42.449219 1611151995.5824
MEM 42.449219 1611151996.5907
MEM 42.449219 1611151997.6005
MEM 42.449219 1611151998.6087
MEM 42.449219 1611151999.6145
MEM 42.449219 1611152000.6252
MEM 42.449219 1611152001.6309
MEM 42.449219 1611152002.6402
MEM 42.449219 1611152003.6489
MEM 42.449219 1611152004.6552
MEM 42.449219 1611152005.6645
MEM 42.449219 1611152006.6708
MEM 42.449219 1611152007.6807
MEM 42.449219 1611152008.6874
MEM 42.449219 1611152009.6952
MEM 42.449219 1611152010.7001
MEM 42.449219 1611152011.7051
MEM 42.449219 1611152012.7118
MEM 42.449219 1611152013.7200
MEM 42.449219 1611152014.7284
MEM 42.449219 1611152015.7344
MEM 42.449219 1611152016.7445
MEM 42.449219 1611152017.7503
MEM 42.449219 1611152018.7570
MEM 42.449219 1611152019.7618
MEM 42.449219 1611152020.7715
MEM 42.449219 1611152021.7783
MEM 42.449219 1611152022.7882
MEM 42.449219 1611152023.7978
MEM 42.449219 1611152024.8077
MEM 42.449219 1611152025.8163
MEM 42.449219 1611152026.8261
MEM 42.449219 1611152027.8358
MEM 42.449219 1611152028.8451
MEM 42.449219 1611152029.8507
MEM 42.449219 1611152030.8601
MEM 42.449219 1611152031.8667
MEM 42.449219 1611152032.8734
MEM 42.449219 1611152033.8782
MEM 42.449219 1611152034.8882
MEM 42.449219 1611152035.8970
MEM 42.449219 1611152036.9061
MEM 42.449219 1611152037.9115
MEM 42.449219 1611152038.9165
MEM 42.449219 1611152039.9264
MEM 42.449219 1611152040.9358
MEM 42.449219 1611152041.9453
MEM 42.449219 1611152042.9523
MEM 42.449219 1611152043.9624
MEM 42.449219 1611152044.9699
MEM 42.449219 1611152045.9785
MEM 42.449219 1611152046.9840
MEM 42.449219 1611152047.9899
MEM 42.449219 1611152048.9996
MEM 42.449219 1611152050.0063
MEM 42.449219 1611152051.0152
MEM 42.449219 1611152052.0255
MEM 42.449219 1611152053.0327
MEM 42.449219 1611152054.0376
MEM 42.449219 1611152055.0456
MEM 42.449219 1611152056.0531
MEM 42.449219 1611152057.0620
MEM 42.449219 1611152058.0684
MEM 42.449219 1611152059.0768
MEM 42.449219 1611152060.0815
MEM 42.449219 1611152061.0896
MEM 42.449219 1611152062.1000
MEM 42.449219 1611152063.1058
MEM 42.449219 1611152064.1123
MEM 42.449219 1611152065.1201
MEM 42.449219 1611152066.1288
MEM 42.449219 1611152067.1336
MEM 42.449219 1611152068.1433
MEM 42.449219 1611152069.1496
MEM 42.449219 1611152070.1550
MEM 42.449219 1611152071.1621
MEM 42.449219 1611152072.1704
MEM 42.449219 1611152073.1787
MEM 42.449219 1611152074.1837
MEM 42.449219 1611152075.1935
MEM 42.449219 1611152076.2028
MEM 42.449219 1611152077.2127
MEM 42.449219 1611152078.2203
MEM 42.449219 1611152079.2295
MEM 42.449219 1611152080.2393
MEM 42.449219 1611152081.2471
MEM 42.449219 1611152082.2570
MEM 42.449219 1611152083.2624
MEM 42.449219 1611152084.2696
MEM 42.449219 1611152085.2792
MEM 42.449219 1611152086.2851
MEM 42.449219 1611152087.2925
MEM 42.449219 1611152088.3001
MEM 42.449219 1611152089.3082
MEM 42.449219 1611152090.3184
MEM 42.449219 1611152091.3270
MEM 42.449219 1611152092.3320
MEM 42.449219 1611152093.3370
MEM 42.449219 1611152094.3475
MEM 42.449219 1611152095.3574
MEM 42.449219 1611152096.3643
MEM 42.449219 1611152097.3701
MEM 42.449219 1611152098.3806
MEM 42.449219 1611152099.3887
MEM 42.449219 1611152100.3974
MEM 42.449219 1611152101.4060
MEM 42.449219 1611152102.4126
MEM 42.449219 1611152103.4192
MEM 42.449219 1611152104.4262
MEM 42.449219 1611152105.4359
MEM 42.449219 1611152106.4420
MEM 42.449219 1611152107.4502
MEM 42.449219 1611152108.4590
MEM 42.449219 1611152109.4688
MEM 42.449219 1611152110.4752
MEM 42.449219 1611152111.4799
MEM 42.449219 1611152112.4896
MEM 42.449219 1611152113.4977
MEM 42.449219 1611152114.5038
MEM 42.449219 1611152115.5129
MEM 42.449219 1611152116.5207
MEM 42.449219 1611152117.5297
MEM 42.449219 1611152118.5361
MEM 42.449219 1611152119.5427
MEM 42.449219 1611152120.5505
MEM 42.449219 1611152121.5591
MEM 42.449219 1611152122.5653
MEM 42.449219 1611152123.5702
MEM 42.449219 1611152124.5802
MEM 42.449219 1611152125.5901
MEM 42.449219 1611152126.5965
MEM 42.449219 1611152127.6015
MEM 42.449219 1611152128.6107
MEM 42.449219 1611152129.6207
MEM 42.449219 1611152130.6292
MEM 42.449219 1611152131.6349
MEM 42.449219 1611152132.6422
MEM 42.449219 1611152133.6507
MEM 42.449219 1611152134.6579
MEM 42.449219 1611152135.6629
MEM 42.449219 1611152136.6729
MEM 42.449219 1611152137.6817
MEM 42.449219 1611152138.6870
MEM 42.449219 1611152139.6965
MEM 42.449219 1611152140.7034
MEM 42.449219 1611152141.7083
MEM 42.449219 1611152142.7131
MEM 42.449219 1611152143.7185
MEM 42.449219 1611152144.7283
MEM 42.449219 1611152145.7377
MEM 42.449219 1611152146.7469
MEM 42.449219 1611152147.7570
MEM 42.449219 1611152148.7646
MEM 42.449219 1611152149.7747
MEM 42.449219 1611152150.7800
MEM 42.449219 1611152151.7882
MEM 42.449219 1611152152.7969
MEM 42.449219 1611152153.8057
MEM 42.449219 1611152154.8149
MEM 42.449219 1611152155.8214
MEM 42.449219 1611152156.8299
MEM 42.449219 1611152157.8375
MEM 42.449219 1611152158.8475
MEM 42.449219 1611152159.8575
MEM 42.449219 1611152160.8633
MEM 42.449219 1611152161.8725
MEM 42.449219 1611152162.8799
MEM 42.449219 1611152163.8848
MEM 42.449219 1611152164.8906
MEM 42.449219 1611152165.8980
MEM 42.449219 1611152166.9081
MEM 42.449219 1611152167.9164
MEM 42.449219 1611152168.9232
MEM 42.449219 1611152169.9300
MEM 42.449219 1611152170.9366
MEM 42.449219 1611152171.9441
MEM 42.449219 1611152172.9520
MEM 42.449219 1611152173.9573
MEM 42.449219 1611152174.9638
MEM 42.449219 1611152175.9717
MEM 42.449219 1611152176.9816
MEM 42.449219 1611152177.9906
MEM 42.449219 1611152178.9969
MEM 42.449219 1611152180.0059
MEM 42.449219 1611152181.0157
MEM 42.449219 1611152182.0230
MEM 42.449219 1611152183.0337
MEM 42.449219 1611152184.0423
MEM 42.449219 1611152185.0511
MEM 42.449219 1611152186.0570
MEM 42.449219 1611152187.0635
MEM 42.449219 1611152188.0765
MEM 42.449219 1611152189.0861
MEM 42.449219 1611152190.0969
MEM 42.449219 1611152191.1028
MEM 42.449219 1611152192.1119
MEM 42.449219 1611152193.1178
MEM 42.449219 1611152194.1263
MEM 42.449219 1611152195.1313
MEM 42.449219 1611152196.1401
MEM 42.449219 1611152197.1499
MEM 42.449219 1611152198.1577
MEM 42.464844 1611152199.1648
MEM 42.464844 1611152200.1729
MEM 42.464844 1611152201.1830
MEM 42.464844 1611152202.1895
MEM 42.464844 1611152203.2005
MEM 42.464844 1611152204.2079
MEM 42.464844 1611152205.2179
MEM 42.464844 1611152206.2271
MEM 42.464844 1611152207.2343
MEM 42.464844 1611152208.2423
MEM 42.464844 1611152209.2514
MEM 42.464844 1611152210.2602
MEM 42.464844 1611152211.2700
MEM 42.464844 1611152212.2759
MEM 42.464844 1611152213.2827
MEM 42.464844 1611152214.2933
MEM 42.464844 1611152215.3027
MEM 42.464844 1611152216.3102
MEM 42.464844 1611152217.3176
MEM 42.464844 1611152218.3225
MEM 42.464844 1611152219.3315
MEM 42.464844 1611152220.3390
MEM 42.464844 1611152221.3475
MEM 42.464844 1611152222.3556
MEM 42.464844 1611152223.3641
MEM 42.464844 1611152224.3710
MEM 42.464844 1611152225.3805
MEM 42.464844 1611152226.3887
MEM 42.464844 1611152227.3977
MEM 42.464844 1611152228.4051
MEM 42.464844 1611152229.4139
MEM 42.464844 1611152230.4232
MEM 42.464844 1611152231.4320
MEM 42.464844 1611152232.4409
MEM 42.464844 1611152233.4499
MEM 42.464844 1611152234.4572
MEM 42.464844 1611152235.4653
MEM 42.464844 1611152236.4740
MEM 42.464844 1611152237.4806
MEM 42.464844 1611152238.4881
MEM 42.464844 1611152239.4934
MEM 42.464844 1611152240.5034
MEM 42.464844 1611152241.5084
MEM 42.464844 1611152242.5143
MEM 42.464844 1611152243.5214
MEM 42.464844 1611152244.5317
MEM 42.464844 1611152245.5381
MEM 42.464844 1611152246.5446
MEM 42.464844 1611152247.5521
MEM 42.464844 1611152248.5577
MEM 42.464844 1611152249.5642
MEM 42.464844 1611152250.5721
MEM 42.464844 1611152251.5808
MEM 42.464844 1611152252.5885
MEM 42.464844 1611152253.6005
MEM 42.464844 1611152254.6051
MEM 42.464844 1611152255.6148
MEM 42.464844 1611152256.6235
MEM 42.464844 1611152257.6310
MEM 42.464844 1611152258.6383
MEM 42.464844 1611152259.6448
MEM 42.464844 1611152260.6577
MEM 42.464844 1611152261.6683
MEM 42.464844 1611152262.6781
MEM 42.464844 1611152263.6879
MEM 42.464844 1611152264.6979
MEM 42.464844 1611152265.7040
MEM 42.464844 1611152266.7124
MEM 42.464844 1611152267.7230
MEM 42.464844 1611152268.7316
MEM 42.464844 1611152269.7370
MEM 42.464844 1611152270.7469
MEM 42.464844 1611152271.7536
MEM 42.464844 1611152272.7641
MEM 42.464844 1611152273.7709
MEM 42.464844 1611152274.7794
MEM 42.464844 1611152275.7875
MEM 42.464844 1611152276.7972
MEM 42.464844 1611152277.8067
MEM 42.464844 1611152278.8162
MEM 42.464844 1611152279.8260
MEM 42.464844 1611152280.8352
MEM 42.464844 1611152281.8450
MEM 42.464844 1611152282.8553
MEM 42.464844 1611152283.8651
MEM 42.464844 1611152284.8703
MEM 42.464844 1611152285.8790
MEM 42.464844 1611152286.8889
MEM 42.464844 1611152287.8985
MEM 42.464844 1611152288.9048
MEM 42.464844 1611152289.9146
MEM 42.464844 1611152290.9214
MEM 42.464844 1611152291.9269
MEM 42.464844 1611152292.9369
MEM 42.464844 1611152293.9430
MEM 42.464844 1611152294.9541
MEM 42.464844 1611152295.9625
MEM 42.464844 1611152296.9728
MEM 42.464844 1611152297.9818
MEM 42.464844 1611152298.9871
MEM 42.464844 1611152299.9944
MEM 42.464844 1611152301.0031
MEM 42.464844 1611152302.0082
MEM 42.464844 1611152303.0152
MEM 42.464844 1611152304.0204
MEM 42.464844 1611152305.0261
MEM 42.464844 1611152306.0354
MEM 42.464844 1611152307.0454
MEM 42.464844 1611152308.0547
MEM 42.464844 1611152309.0627
MEM 42.464844 1611152310.0694
MEM 42.464844 1611152311.0745
MEM 42.464844 1611152312.0843
MEM 42.464844 1611152313.0897
MEM 42.464844 1611152314.0990
MEM 42.464844 1611152315.1075
MEM 42.464844 1611152316.1152
MEM 42.464844 1611152317.1203
MEM 42.464844 1611152318.1254
MEM 42.464844 1611152319.1324
MEM 42.464844 1611152320.1428
MEM 42.464844 1611152321.1497
MEM 42.464844 1611152322.1584
MEM 42.464844 1611152323.1669
MEM 42.464844 1611152324.1767
MEM 42.464844 1611152325.1823
MEM 42.464844 1611152326.1926
MEM 42.464844 1611152327.2007
MEM 42.464844 1611152328.2067
MEM 42.464844 1611152329.2158
MEM 42.464844 1611152330.2374
MEM 42.464844 1611152331.2467
MEM 42.464844 1611152332.2547
MEM 42.464844 1611152333.2640
MEM 42.464844 1611152334.2688
MEM 42.464844 1611152335.2788
MEM 42.464844 1611152336.2863
MEM 42.464844 1611152337.2955
MEM 42.464844 1611152338.3059
MEM 42.464844 1611152339.3173
MEM 42.464844 1611152340.3242
MEM 42.464844 1611152341.3321
MEM 42.464844 1611152342.3400
MEM 42.464844 1611152343.3494
MEM 42.464844 1611152344.3542
MEM 42.464844 1611152345.3594
MEM 42.464844 1611152346.3674
MEM 42.464844 1611152347.3769
MEM 42.464844 1611152348.3858
MEM 42.464844 1611152349.3924
MEM 42.464844 1611152350.4018
MEM 42.464844 1611152351.4125
MEM 42.464844 1611152352.4224
MEM 42.464844 1611152353.4322
MEM 42.464844 1611152354.4386
MEM 42.464844 1611152355.4465
MEM 42.464844 1611152356.4557
MEM 42.464844 1611152357.4833
MEM 42.464844 1611152358.4885
MEM 42.464844 1611152359.4978
MEM 42.464844 1611152360.5055
MEM 42.464844 1611152361.5155
MEM 42.464844 1611152362.5258
MEM 42.464844 1611152363.5345
MEM 42.464844 1611152364.5422
MEM 42.464844 1611152365.5501
MEM 42.464844 1611152366.5597
MEM 42.464844 1611152367.5660
MEM 42.464844 1611152368.5744
MEM 42.464844 1611152369.5829
MEM 42.464844 1611152370.5931
MEM 42.464844 1611152371.6013
MEM 42.464844 1611152372.6062
MEM 42.464844 1611152373.6116
MEM 42.464844 1611152374.6185
MEM 42.464844 1611152375.6283
MEM 42.464844 1611152376.6386
MEM 42.464844 1611152377.6485
MEM 42.464844 1611152378.6538
MEM 42.464844 1611152379.6618
MEM 42.464844 1611152380.6678
MEM 42.464844 1611152381.6752
MEM 42.464844 1611152382.6841
MEM 42.464844 1611152383.6935
MEM 42.464844 1611152384.7039
MEM 42.464844 1611152385.7147
MEM 42.464844 1611152386.7206
MEM 42.464844 1611152387.7270
MEM 42.464844 1611152388.7330
MEM 42.464844 1611152389.7432
MEM 42.464844 1611152390.7508
MEM 42.464844 1611152391.7572
MEM 42.464844 1611152392.7663
MEM 42.464844 1611152393.7760
MEM 42.464844 1611152394.7837
MEM 42.464844 1611152395.7910
MEM 42.464844 1611152396.8001
MEM 42.464844 1611152397.8061
MEM 42.464844 1611152398.8160
MEM 42.464844 1611152399.8258
MEM 42.464844 1611152400.8351
MEM 42.464844 1611152401.8432
MEM 42.464844 1611152402.8501
MEM 42.464844 1611152403.8552
MEM 42.464844 1611152404.8616
MEM 42.464844 1611152405.8670
MEM 42.464844 1611152406.8732
MEM 42.464844 1611152407.8815
MEM 42.464844 1611152408.8904
MEM 42.464844 1611152409.9009
MEM 42.464844 1611152410.9095
MEM 42.464844 1611152411.9188
MEM 42.464844 1611152412.9255
MEM 42.464844 1611152413.9351
MEM 42.464844 1611152414.9409
MEM 42.464844 1611152415.9501
MEM 42.464844 1611152416.9580
MEM 42.464844 1611152417.9665
MEM 42.464844 1611152418.9733
MEM 42.464844 1611152419.9831
MEM 42.464844 1611152420.9920
MEM 42.464844 1611152422.0026
MEM 42.464844 1611152423.0079
MEM 42.464844 1611152424.0167
MEM 42.464844 1611152425.0264
MEM 42.464844 1611152426.0344
MEM 42.464844 1611152427.0395
MEM 42.464844 1611152428.0450
MEM 42.464844 1611152429.0542
MEM 42.464844 1611152430.0627
MEM 42.464844 1611152431.0723
MEM 42.464844 1611152432.0788
MEM 42.464844 1611152433.0886
MEM 42.464844 1611152434.0958
MEM 42.464844 1611152435.1052
MEM 42.464844 1611152436.1127
MEM 42.464844 1611152437.1227
MEM 42.464844 1611152438.1283
MEM 42.464844 1611152439.1479
MEM 42.464844 1611152440.1581
MEM 42.464844 1611152441.1679
MEM 42.464844 1611152442.1770
MEM 42.464844 1611152443.1837
MEM 42.464844 1611152444.1934
MEM 42.468750 1611152445.2010
MEM 42.468750 1611152446.2093
MEM 42.468750 1611152447.2183
MEM 42.468750 1611152448.2237
MEM 42.468750 1611152449.2328
MEM 42.468750 1611152450.2425
MEM 42.468750 1611152451.2508
MEM 42.468750 1611152452.2582
MEM 42.468750 1611152453.2668
MEM 42.468750 1611152454.2747
MEM 42.468750 1611152455.2839
MEM 42.468750 1611152456.2940
MEM 42.468750 1611152457.3058
MEM 42.468750 1611152458.3160
MEM 42.468750 1611152459.3233
MEM 42.468750 1611152460.3336
MEM 42.468750 1611152461.3434
MEM 42.468750 1611152462.3507
MEM 42.468750 1611152463.3613
MEM 42.468750 1611152464.3684
MEM 42.468750 1611152465.3769
MEM 42.468750 1611152466.3836
MEM 42.468750 1611152467.3909
MEM 42.468750 1611152468.3961
MEM 42.468750 1611152469.4053
MEM 42.468750 1611152470.4152
MEM 42.468750 1611152471.4251
MEM 42.468750 1611152472.4339
MEM 42.468750 1611152473.4412
MEM 42.468750 1611152474.4530
MEM 42.468750 1611152475.4639
MEM 42.468750 1611152476.4717
MEM 42.468750 1611152477.4772
MEM 42.468750 1611152478.4839
MEM 42.468750 1611152479.4892
MEM 42.468750 1611152480.4981
MEM 42.468750 1611152481.5047
MEM 42.468750 1611152482.5106
MEM 42.468750 1611152483.5177
MEM 42.468750 1611152484.5276
MEM 42.468750 1611152485.5337
MEM 42.468750 1611152486.5434
MEM 42.468750 1611152487.5509
MEM 42.468750 1611152488.5572
MEM 42.468750 1611152489.5660
MEM 42.468750 1611152490.5757
MEM 42.468750 1611152491.5840
MEM 42.468750 1611152492.5919
MEM 42.468750 1611152493.6012
MEM 42.468750 1611152494.6109
MEM 42.468750 1611152495.6178
MEM 42.468750 1611152496.6254
MEM 42.468750 1611152497.6344
MEM 42.468750 1611152498.6396
MEM 42.468750 1611152499.6456
MEM 42.468750 1611152500.6558
MEM 42.468750 1611152501.6655
MEM 42.468750 1611152502.6760
MEM 42.468750 1611152503.6852
MEM 42.468750 1611152504.6906
MEM 42.468750 1611152505.6981
MEM 42.468750 1611152506.7051
MEM 42.468750 1611152507.7158
MEM 42.468750 1611152508.7221
MEM 42.468750 1611152509.7309
MEM 42.468750 1611152510.7392
MEM 42.468750 1611152511.7481
MEM 42.468750 1611152512.7556
MEM 42.468750 1611152513.7608
MEM 42.468750 1611152514.7678
MEM 42.468750 1611152515.7769
MEM 42.468750 1611152516.7848
MEM 42.468750 1611152517.7908
MEM 42.472656 1611152518.8151
MEM 42.472656 1611152519.8200
MEM 42.472656 1611152520.8279
MEM 42.472656 1611152521.8345
MEM 42.472656 1611152522.8444
MEM 42.472656 1611152523.8512
MEM 42.472656 1611152524.8577
MEM 42.472656 1611152525.8639
MEM 42.472656 1611152526.8718
MEM 42.472656 1611152527.8809
MEM 42.472656 1611152528.8889
MEM 42.472656 1611152529.8963
MEM 42.472656 1611152530.9057
MEM 42.472656 1611152531.9132
MEM 42.472656 1611152532.9241
MEM 42.472656 1611152533.9309
MEM 42.472656 1611152534.9411
MEM 42.472656 1611152535.9508
MEM 42.472656 1611152536.9600
MEM 42.472656 1611152537.9679
MEM 42.472656 1611152538.9765
MEM 42.472656 1611152539.9859
MEM 42.472656 1611152540.9936
MEM 42.472656 1611152542.0015
MEM 42.472656 1611152543.0062
MEM 42.472656 1611152544.0140
MEM 42.472656 1611152545.0237
MEM 42.472656 1611152546.0298
MEM 42.472656 1611152547.0351
MEM 42.472656 1611152548.0420
MEM 42.472656 1611152549.0518
MEM 42.472656 1611152550.0585
MEM 42.472656 1611152551.0678
MEM 42.472656 1611152552.0778
MEM 42.472656 1611152553.0850
MEM 42.472656 1611152554.0908
MEM 42.472656 1611152555.0969
MEM 42.472656 1611152556.1059
MEM 42.472656 1611152557.1152
MEM 42.472656 1611152558.1200
MEM 42.472656 1611152559.1270
MEM 42.472656 1611152560.1350
MEM 42.472656 1611152561.1432
MEM 42.472656 1611152562.1520
MEM 42.472656 1611152563.1612
MEM 42.472656 1611152564.1683
MEM 42.472656 1611152565.1766
MEM 42.472656 1611152566.1848
MEM 42.472656 1611152567.1954
MEM 42.472656 1611152568.2027
MEM 42.472656 1611152569.2113
MEM 42.472656 1611152570.2189
MEM 42.472656 1611152571.2270
MEM 42.472656 1611152572.2352
MEM 42.472656 1611152573.2406
MEM 42.472656 1611152574.2457
MEM 42.472656 1611152575.2535
MEM 42.472656 1611152576.2632
MEM 42.472656 1611152577.2686
MEM 42.472656 1611152578.2754
MEM 42.472656 1611152579.2853
MEM 42.472656 1611152580.2900
MEM 42.472656 1611152581.2957
MEM 42.472656 1611152582.3021
MEM 42.472656 1611152583.3070
MEM 42.472656 1611152584.3122
MEM 42.472656 1611152585.3186
MEM 42.472656 1611152586.3259
MEM 42.472656 1611152587.3369
MEM 42.472656 1611152588.3457
MEM 42.472656 1611152589.3532
MEM 42.472656 1611152590.3599
MEM 42.472656 1611152591.3686
MEM 42.472656 1611152592.3776
MEM 42.472656 1611152593.3862
MEM 42.472656 1611152594.3954
MEM 42.472656 1611152595.4049
MEM 42.472656 1611152596.4109
MEM 42.472656 1611152597.4186
MEM 42.472656 1611152598.4269
MEM 42.472656 1611152599.4375
MEM 42.472656 1611152600.4442
MEM 42.472656 1611152601.4532
MEM 42.472656 1611152602.4604
MEM 42.472656 1611152603.4689
MEM 42.472656 1611152604.4781
MEM 42.472656 1611152605.4857
MEM 42.472656 1611152606.4950
MEM 42.472656 1611152607.5040
MEM 42.472656 1611152608.5114
MEM 42.472656 1611152609.5193
MEM 42.472656 1611152610.5249
MEM 42.472656 1611152611.5310
MEM 42.472656 1611152612.5374
MEM 42.472656 1611152613.5458
MEM 42.472656 1611152614.5526
MEM 42.472656 1611152615.5596
MEM 42.472656 1611152616.5692
MEM 42.472656 1611152617.5783
MEM 42.472656 1611152618.5874
MEM 42.472656 1611152619.5950
MEM 42.472656 1611152620.6029
MEM 42.472656 1611152621.6119
MEM 42.472656 1611152622.6206
MEM 42.472656 1611152623.6298
MEM 42.472656 1611152624.6381
MEM 42.472656 1611152625.6436
MEM 42.472656 1611152626.6543
MEM 42.472656 1611152627.6606
MEM 42.472656 1611152628.6698
MEM 42.472656 1611152629.6751
MEM 42.472656 1611152630.6805
MEM 42.472656 1611152631.6906
MEM 42.472656 1611152632.6992
MEM 42.472656 1611152633.7070
MEM 42.472656 1611152634.7132
MEM 42.472656 1611152635.7198
MEM 42.472656 1611152636.7283
MEM 42.472656 1611152637.7365
MEM 42.472656 1611152638.7418
MEM 42.472656 1611152639.7474
MEM 42.472656 1611152640.7607
MEM 42.472656 1611152641.7700
MEM 42.472656 1611152642.7763
MEM 42.472656 1611152643.7864
MEM 42.472656 1611152644.7940
MEM 42.472656 1611152645.8033
MEM 42.472656 1611152646.8114
MEM 42.472656 1611152647.8194
MEM 42.472656 1611152648.8262
MEM 42.472656 1611152649.8362
MEM 42.472656 1611152650.8444
MEM 42.472656 1611152651.8533
MEM 42.472656 1611152652.8611
MEM 42.472656 1611152653.8698
MEM 42.472656 1611152654.8765
MEM 42.472656 1611152655.8857
MEM 42.472656 1611152656.8925
MEM 42.472656 1611152657.9026
MEM 42.472656 1611152658.9093
MEM 42.472656 1611152659.9167
MEM 42.472656 1611152660.9234
MEM 42.472656 1611152661.9332
MEM 42.472656 1611152662.9383
MEM 42.472656 1611152663.9449
MEM 42.472656 1611152664.9515
MEM 42.472656 1611152665.9601
MEM 42.472656 1611152666.9729
MEM 42.472656 1611152667.9813
MEM 42.472656 1611152668.9874
MEM 42.472656 1611152669.9970
MEM 42.472656 1611152671.0070
MEM 42.472656 1611152672.0129
MEM 42.472656 1611152673.0183
MEM 42.472656 1611152674.0273
MEM 42.472656 1611152675.0345
MEM 42.472656 1611152676.0443
MEM 42.472656 1611152677.0503
MEM 42.472656 1611152678.0597
MEM 42.472656 1611152679.0662
MEM 42.472656 1611152680.0758
MEM 42.472656 1611152681.0828
MEM 42.472656 1611152682.0882
MEM 42.472656 1611152683.0987
MEM 42.472656 1611152684.1085
MEM 42.472656 1611152685.1152
MEM 42.472656 1611152686.1201
MEM 42.472656 1611152687.1291
MEM 42.472656 1611152688.1387
MEM 42.472656 1611152689.1472
MEM 42.472656 1611152690.1552
MEM 42.472656 1611152691.1645
MEM 42.472656 1611152692.1714
MEM 42.472656 1611152693.1807
MEM 42.472656 1611152694.1916
MEM 42.472656 1611152695.1972
MEM 42.472656 1611152696.2034
MEM 42.472656 1611152697.2100
MEM 42.472656 1611152698.2160
MEM 42.472656 1611152699.2243
MEM 42.472656 1611152700.2339
MEM 42.472656 1611152701.2413
MEM 42.472656 1611152702.2502
MEM 42.472656 1611152703.2594
MEM 42.472656 1611152704.2690
MEM 42.472656 1611152705.2741
MEM 42.472656 1611152706.2831
MEM 42.472656 1611152707.2919
MEM 42.472656 1611152708.2975
MEM 42.472656 1611152709.3086
MEM 42.472656 1611152710.3147
MEM 42.472656 1611152711.3241
MEM 42.472656 1611152712.3296
MEM 42.472656 1611152713.3378
MEM 42.472656 1611152714.3453
MEM 42.472656 1611152715.3548
MEM 42.472656 1611152716.3650
MEM 42.472656 1611152717.3741
MEM 42.472656 1611152718.3813
MEM 42.472656 1611152719.3913
MEM 42.472656 1611152720.3993
MEM 42.472656 1611152721.4077
